stakeholder,month,topic_id,topic_label,absolute_impact,relative_impact,monthly_document_count
developer,2018-03,31,Compatibility Issues,50,0.031806615776081425,1572
developer,2018-03,10,Control Issues,40,0.02544529262086514,1572
developer,2018-03,36,Controller,42,0.026717557251908396,1572
developer,2018-03,33,Cross-platform,69,0.04389312977099236,1572
developer,2018-03,9,Customization,118,0.07506361323155217,1572
developer,2018-03,5,Cybersickness,35,0.022264631043257,1572
developer,2018-03,26,Educational Use,70,0.044529262086514,1572
developer,2018-03,24,Environment & Interface.,36,0.022900763358778626,1572
developer,2018-03,32,Game Elements,34,0.021628498727735368,1572
developer,2018-03,4,Graphics Optimization,49,0.031170483460559797,1572
developer,2018-03,30,Hardware Optimization,19,0.012086513994910942,1572
developer,2018-03,23,Horror Game ,36,0.022900763358778626,1572
developer,2018-03,25,IOS Development,40,0.02544529262086514,1572
developer,2018-03,6,Implementation Challenges,35,0.022264631043257,1572
developer,2018-03,3,Input Methods,55,0.03498727735368957,1572
developer,2018-03,17,Installation and Setup,19,0.012086513994910942,1572
developer,2018-03,12,Interaction Mechanics,22,0.013994910941475827,1572
developer,2018-03,0,Layout Challenges,42,0.026717557251908396,1572
developer,2018-03,35,Multiplayer,26,0.01653944020356234,1572
developer,2018-03,7,Object Tracking,37,0.023536895674300253,1572
developer,2018-03,2,Parallel Rendering ,29,0.018447837150127225,1572
developer,2018-03,28,Physics & Hardware,37,0.023536895674300253,1572
developer,2018-03,20,Player Interaction,47,0.02989821882951654,1572
developer,2018-03,11,Rendering Issues,39,0.02480916030534351,1572
developer,2018-03,8,Safety ,40,0.02544529262086514,1572
developer,2018-03,15,Server Management,49,0.031170483460559797,1572
developer,2018-03,18,Streaming and Mapping,29,0.018447837150127225,1572
developer,2018-03,13,Support Challenges,48,0.030534351145038167,1572
developer,2018-03,29,Technical Challenges,31,0.019720101781170483,1572
developer,2018-03,14,Testing Requirements,35,0.022264631043257,1572
developer,2018-03,27,Tools Limitation,51,0.03244274809160305,1572
developer,2018-03,22,Troubleshooting,44,0.027989821882951654,1572
developer,2018-03,16,UE Issues,46,0.029262086513994912,1572
developer,2018-04,1,App Development ,51,0.02632937532266391,1937
developer,2018-04,34,Audio and Visual,36,0.01858544140423335,1937
developer,2018-04,19,Beta Testing,37,0.019101703665462055,1937
developer,2018-04,21,Bug Reporting ,73,0.03768714506969541,1937
developer,2018-04,31,Compatibility Issues,58,0.029943211151264842,1937
developer,2018-04,10,Control Issues,58,0.029943211151264842,1937
developer,2018-04,36,Controller,44,0.022715539494062985,1937
developer,2018-04,33,Cross-platform,72,0.0371708828084667,1937
developer,2018-04,9,Customization,184,0.09499225606608157,1937
developer,2018-04,5,Cybersickness,45,0.023231801755291687,1937
developer,2018-04,26,Educational Use,95,0.049044914816726896,1937
developer,2018-04,24,Environment & Interface.,36,0.01858544140423335,1937
developer,2018-04,32,Game Elements,41,0.021166752710376872,1937
developer,2018-04,4,Graphics Optimization,53,0.027361899845121322,1937
developer,2018-04,30,Hardware Optimization,32,0.016520392359318535,1937
developer,2018-04,23,Horror Game ,41,0.021166752710376872,1937
developer,2018-04,25,IOS Development,53,0.027361899845121322,1937
developer,2018-04,6,Implementation Challenges,30,0.015487867836861126,1937
developer,2018-04,3,Input Methods,73,0.03768714506969541,1937
developer,2018-04,17,Installation and Setup,35,0.018069179143004648,1937
developer,2018-04,12,Interaction Mechanics,39,0.020134228187919462,1937
developer,2018-04,0,Layout Challenges,44,0.022715539494062985,1937
developer,2018-04,35,Multiplayer,28,0.014455343314403717,1937
developer,2018-04,7,Object Tracking,47,0.024264326277749097,1937
developer,2018-04,2,Parallel Rendering ,28,0.014455343314403717,1937
developer,2018-04,28,Physics & Hardware,41,0.021166752710376872,1937
developer,2018-04,20,Player Interaction,65,0.03355704697986577,1937
developer,2018-04,11,Rendering Issues,53,0.027361899845121322,1937
developer,2018-04,8,Safety ,59,0.030459473412493547,1937
developer,2018-04,15,Server Management,51,0.02632937532266391,1937
developer,2018-04,18,Streaming and Mapping,30,0.015487867836861126,1937
developer,2018-04,13,Support Challenges,38,0.01961796592669076,1937
developer,2018-04,29,Technical Challenges,37,0.019101703665462055,1937
developer,2018-04,14,Testing Requirements,39,0.020134228187919462,1937
developer,2018-04,27,Tools Limitation,81,0.041817243159525036,1937
developer,2018-04,22,Troubleshooting,40,0.020650490449148167,1937
developer,2018-04,16,UE Issues,70,0.036138358286009295,1937
developer,2018-05,1,App Development ,44,0.023848238482384824,1845
developer,2018-05,34,Audio and Visual,39,0.02113821138211382,1845
developer,2018-05,19,Beta Testing,48,0.026016260162601626,1845
developer,2018-05,21,Bug Reporting ,72,0.03902439024390244,1845
developer,2018-05,31,Compatibility Issues,58,0.03143631436314363,1845
developer,2018-05,10,Control Issues,56,0.03035230352303523,1845
developer,2018-05,36,Controller,43,0.023306233062330622,1845
developer,2018-05,33,Cross-platform,90,0.04878048780487805,1845
developer,2018-05,9,Customization,145,0.07859078590785908,1845
developer,2018-05,5,Cybersickness,38,0.020596205962059622,1845
developer,2018-05,26,Educational Use,83,0.044986449864498644,1845
developer,2018-05,24,Environment & Interface.,42,0.022764227642276424,1845
developer,2018-05,32,Game Elements,34,0.01842818428184282,1845
developer,2018-05,4,Graphics Optimization,61,0.033062330623306234,1845
developer,2018-05,30,Hardware Optimization,41,0.022222222222222223,1845
developer,2018-05,23,Horror Game ,40,0.02168021680216802,1845
developer,2018-05,25,IOS Development,36,0.01951219512195122,1845
developer,2018-05,6,Implementation Challenges,35,0.018970189701897018,1845
developer,2018-05,3,Input Methods,58,0.03143631436314363,1845
developer,2018-05,17,Installation and Setup,32,0.017344173441734417,1845
developer,2018-05,12,Interaction Mechanics,36,0.01951219512195122,1845
developer,2018-05,0,Layout Challenges,47,0.025474254742547425,1845
developer,2018-05,35,Multiplayer,18,0.00975609756097561,1845
developer,2018-05,7,Object Tracking,44,0.023848238482384824,1845
developer,2018-05,2,Parallel Rendering ,35,0.018970189701897018,1845
developer,2018-05,28,Physics & Hardware,40,0.02168021680216802,1845
developer,2018-05,20,Player Interaction,45,0.024390243902439025,1845
developer,2018-05,11,Rendering Issues,49,0.026558265582655827,1845
developer,2018-05,8,Safety ,54,0.02926829268292683,1845
developer,2018-05,15,Server Management,45,0.024390243902439025,1845
developer,2018-05,18,Streaming and Mapping,45,0.024390243902439025,1845
developer,2018-05,13,Support Challenges,54,0.02926829268292683,1845
developer,2018-05,29,Technical Challenges,26,0.014092140921409214,1845
developer,2018-05,14,Testing Requirements,27,0.014634146341463415,1845
developer,2018-05,27,Tools Limitation,82,0.044444444444444446,1845
developer,2018-05,22,Troubleshooting,46,0.024932249322493227,1845
developer,2018-05,16,UE Issues,57,0.030894308943089432,1845
developer,2018-06,1,App Development ,55,0.03594771241830065,1530
developer,2018-06,34,Audio and Visual,27,0.01764705882352941,1530
developer,2018-06,19,Beta Testing,44,0.02875816993464052,1530
developer,2018-06,21,Bug Reporting ,57,0.03725490196078431,1530
developer,2018-06,31,Compatibility Issues,35,0.02287581699346405,1530
developer,2018-06,10,Control Issues,39,0.025490196078431372,1530
developer,2018-06,36,Controller,38,0.02483660130718954,1530
developer,2018-06,33,Cross-platform,50,0.032679738562091505,1530
developer,2018-06,9,Customization,135,0.08823529411764706,1530
developer,2018-06,5,Cybersickness,34,0.022222222222222223,1530
developer,2018-06,26,Educational Use,64,0.04183006535947712,1530
developer,2018-06,24,Environment & Interface.,24,0.01568627450980392,1530
developer,2018-06,32,Game Elements,46,0.030065359477124184,1530
developer,2018-06,4,Graphics Optimization,38,0.02483660130718954,1530
developer,2018-06,30,Hardware Optimization,18,0.011764705882352941,1530
developer,2018-06,23,Horror Game ,48,0.03137254901960784,1530
developer,2018-06,25,IOS Development,40,0.026143790849673203,1530
developer,2018-06,6,Implementation Challenges,26,0.01699346405228758,1530
developer,2018-06,3,Input Methods,40,0.026143790849673203,1530
developer,2018-06,17,Installation and Setup,38,0.02483660130718954,1530
developer,2018-06,12,Interaction Mechanics,21,0.013725490196078431,1530
developer,2018-06,0,Layout Challenges,53,0.034640522875816995,1530
developer,2018-06,35,Multiplayer,22,0.01437908496732026,1530
developer,2018-06,7,Object Tracking,46,0.030065359477124184,1530
developer,2018-06,2,Parallel Rendering ,31,0.020261437908496733,1530
developer,2018-06,28,Physics & Hardware,41,0.02679738562091503,1530
developer,2018-06,20,Player Interaction,32,0.02091503267973856,1530
developer,2018-06,11,Rendering Issues,27,0.01764705882352941,1530
developer,2018-06,8,Safety ,48,0.03137254901960784,1530
developer,2018-06,15,Server Management,32,0.02091503267973856,1530
developer,2018-06,18,Streaming and Mapping,29,0.01895424836601307,1530
developer,2018-06,13,Support Challenges,30,0.0196078431372549,1530
developer,2018-06,29,Technical Challenges,28,0.018300653594771243,1530
developer,2018-06,14,Testing Requirements,33,0.021568627450980392,1530
developer,2018-06,27,Tools Limitation,68,0.044444444444444446,1530
developer,2018-06,22,Troubleshooting,42,0.027450980392156862,1530
developer,2018-06,16,UE Issues,51,0.03333333333333333,1530
developer,2018-07,1,App Development ,55,0.03212616822429906,1712
developer,2018-07,34,Audio and Visual,45,0.026285046728971962,1712
developer,2018-07,19,Beta Testing,48,0.028037383177570093,1712
developer,2018-07,21,Bug Reporting ,54,0.03154205607476635,1712
developer,2018-07,31,Compatibility Issues,35,0.02044392523364486,1712
developer,2018-07,10,Control Issues,52,0.030373831775700934,1712
developer,2018-07,36,Controller,53,0.030957943925233645,1712
developer,2018-07,33,Cross-platform,62,0.036214953271028034,1712
developer,2018-07,9,Customization,127,0.0741822429906542,1712
developer,2018-07,5,Cybersickness,31,0.018107476635514017,1712
developer,2018-07,26,Educational Use,61,0.035630841121495324,1712
developer,2018-07,24,Environment & Interface.,31,0.018107476635514017,1712
developer,2018-07,32,Game Elements,38,0.02219626168224299,1712
developer,2018-07,4,Graphics Optimization,69,0.04030373831775701,1712
developer,2018-07,30,Hardware Optimization,33,0.019275700934579438,1712
developer,2018-07,23,Horror Game ,35,0.02044392523364486,1712
developer,2018-07,25,IOS Development,34,0.01985981308411215,1712
developer,2018-07,6,Implementation Challenges,27,0.015771028037383176,1712
developer,2018-07,3,Input Methods,50,0.029205607476635514,1712
developer,2018-07,17,Installation and Setup,36,0.02102803738317757,1712
developer,2018-07,12,Interaction Mechanics,44,0.02570093457943925,1712
developer,2018-07,0,Layout Challenges,49,0.028621495327102803,1712
developer,2018-07,35,Multiplayer,35,0.02044392523364486,1712
developer,2018-07,7,Object Tracking,52,0.030373831775700934,1712
developer,2018-07,2,Parallel Rendering ,34,0.01985981308411215,1712
developer,2018-07,28,Physics & Hardware,37,0.02161214953271028,1712
developer,2018-07,20,Player Interaction,43,0.02511682242990654,1712
developer,2018-07,11,Rendering Issues,41,0.02394859813084112,1712
developer,2018-07,8,Safety ,65,0.037967289719626166,1712
developer,2018-07,15,Server Management,62,0.036214953271028034,1712
developer,2018-07,18,Streaming and Mapping,37,0.02161214953271028,1712
developer,2018-07,13,Support Challenges,40,0.02336448598130841,1712
developer,2018-07,29,Technical Challenges,28,0.016355140186915886,1712
developer,2018-07,14,Testing Requirements,23,0.013434579439252336,1712
developer,2018-07,27,Tools Limitation,61,0.035630841121495324,1712
developer,2018-07,22,Troubleshooting,40,0.02336448598130841,1712
developer,2018-07,16,UE Issues,45,0.026285046728971962,1712
developer,2018-08,1,App Development ,52,0.030320699708454812,1715
developer,2018-08,34,Audio and Visual,43,0.02507288629737609,1715
developer,2018-08,19,Beta Testing,53,0.030903790087463558,1715
developer,2018-08,21,Bug Reporting ,51,0.029737609329446066,1715
developer,2018-08,31,Compatibility Issues,48,0.027988338192419825,1715
developer,2018-08,10,Control Issues,50,0.029154518950437316,1715
developer,2018-08,36,Controller,26,0.015160349854227406,1715
developer,2018-08,33,Cross-platform,81,0.04723032069970846,1715
developer,2018-08,9,Customization,129,0.07521865889212828,1715
developer,2018-08,5,Cybersickness,43,0.02507288629737609,1715
developer,2018-08,26,Educational Use,64,0.037317784256559766,1715
developer,2018-08,24,Environment & Interface.,32,0.018658892128279883,1715
developer,2018-08,32,Game Elements,47,0.02740524781341108,1715
developer,2018-08,4,Graphics Optimization,59,0.03440233236151603,1715
developer,2018-08,30,Hardware Optimization,26,0.015160349854227406,1715
developer,2018-08,23,Horror Game ,32,0.018658892128279883,1715
developer,2018-08,25,IOS Development,30,0.01749271137026239,1715
developer,2018-08,6,Implementation Challenges,25,0.014577259475218658,1715
developer,2018-08,3,Input Methods,35,0.02040816326530612,1715
developer,2018-08,17,Installation and Setup,43,0.02507288629737609,1715
developer,2018-08,12,Interaction Mechanics,34,0.019825072886297375,1715
developer,2018-08,0,Layout Challenges,65,0.037900874635568516,1715
developer,2018-08,35,Multiplayer,29,0.016909620991253645,1715
developer,2018-08,7,Object Tracking,41,0.0239067055393586,1715
developer,2018-08,2,Parallel Rendering ,39,0.022740524781341108,1715
developer,2018-08,28,Physics & Hardware,39,0.022740524781341108,1715
developer,2018-08,20,Player Interaction,52,0.030320699708454812,1715
developer,2018-08,11,Rendering Issues,35,0.02040816326530612,1715
developer,2018-08,8,Safety ,52,0.030320699708454812,1715
developer,2018-08,15,Server Management,48,0.027988338192419825,1715
developer,2018-08,18,Streaming and Mapping,41,0.0239067055393586,1715
developer,2018-08,13,Support Challenges,30,0.01749271137026239,1715
developer,2018-08,29,Technical Challenges,29,0.016909620991253645,1715
developer,2018-08,14,Testing Requirements,39,0.022740524781341108,1715
developer,2018-08,27,Tools Limitation,66,0.03848396501457726,1715
developer,2018-08,22,Troubleshooting,53,0.030903790087463558,1715
developer,2018-08,16,UE Issues,54,0.0314868804664723,1715
developer,2018-09,1,App Development ,35,0.02047981275599766,1709
developer,2018-09,34,Audio and Visual,36,0.021064950263311878,1709
developer,2018-09,19,Beta Testing,34,0.01989467524868344,1709
developer,2018-09,21,Bug Reporting ,76,0.044470450555880635,1709
developer,2018-09,31,Compatibility Issues,27,0.01579871269748391,1709
developer,2018-09,10,Control Issues,35,0.02047981275599766,1709
developer,2018-09,36,Controller,39,0.022820362785254535,1709
developer,2018-09,33,Cross-platform,59,0.03452311293153891,1709
developer,2018-09,9,Customization,125,0.07314218841427736,1709
developer,2018-09,5,Cybersickness,47,0.027501462843768285,1709
developer,2018-09,26,Educational Use,58,0.03393797542422469,1709
developer,2018-09,24,Environment & Interface.,29,0.016968987712112346,1709
developer,2018-09,32,Game Elements,47,0.027501462843768285,1709
developer,2018-09,4,Graphics Optimization,64,0.037448800468110006,1709
developer,2018-09,30,Hardware Optimization,23,0.013458162668227034,1709
developer,2018-09,23,Horror Game ,31,0.018139262726740785,1709
developer,2018-09,25,IOS Development,37,0.021650087770626096,1709
developer,2018-09,6,Implementation Challenges,30,0.017554125219426564,1709
developer,2018-09,3,Input Methods,56,0.032767700409596257,1709
developer,2018-09,17,Installation and Setup,32,0.018724400234055003,1709
developer,2018-09,12,Interaction Mechanics,36,0.021064950263311878,1709
developer,2018-09,0,Layout Challenges,50,0.029256875365710942,1709
developer,2018-09,35,Multiplayer,36,0.021064950263311878,1709
developer,2018-09,7,Object Tracking,47,0.027501462843768285,1709
developer,2018-09,2,Parallel Rendering ,36,0.021064950263311878,1709
developer,2018-09,28,Physics & Hardware,49,0.028671737858396724,1709
developer,2018-09,20,Player Interaction,60,0.03510825043885313,1709
developer,2018-09,11,Rendering Issues,36,0.021064950263311878,1709
developer,2018-09,8,Safety ,56,0.032767700409596257,1709
developer,2018-09,15,Server Management,70,0.04095962551199532,1709
developer,2018-09,18,Streaming and Mapping,33,0.01930953774136922,1709
developer,2018-09,13,Support Challenges,30,0.017554125219426564,1709
developer,2018-09,29,Technical Challenges,30,0.017554125219426564,1709
developer,2018-09,14,Testing Requirements,38,0.022235225277940317,1709
developer,2018-09,27,Tools Limitation,73,0.042715038033937974,1709
developer,2018-09,22,Troubleshooting,47,0.027501462843768285,1709
developer,2018-09,16,UE Issues,62,0.03627852545348157,1709
developer,2018-10,1,App Development ,55,0.025967894239848913,2118
developer,2018-10,34,Audio and Visual,67,0.03163361661945231,2118
developer,2018-10,19,Beta Testing,37,0.017469310670443813,2118
developer,2018-10,21,Bug Reporting ,92,0.04343720491029273,2118
developer,2018-10,31,Compatibility Issues,42,0.019830028328611898,2118
developer,2018-10,10,Control Issues,58,0.027384324834749764,2118
developer,2018-10,36,Controller,31,0.014636449480642116,2118
developer,2018-10,33,Cross-platform,64,0.030217186024551465,2118
developer,2018-10,9,Customization,165,0.07790368271954674,2118
developer,2018-10,5,Cybersickness,45,0.021246458923512748,2118
developer,2018-10,26,Educational Use,126,0.059490084985835696,2118
developer,2018-10,24,Environment & Interface.,36,0.0169971671388102,2118
developer,2018-10,32,Game Elements,39,0.018413597733711047,2118
developer,2018-10,4,Graphics Optimization,67,0.03163361661945231,2118
developer,2018-10,30,Hardware Optimization,34,0.016052880075542966,2118
developer,2018-10,23,Horror Game ,40,0.018885741265344664,2118
developer,2018-10,25,IOS Development,64,0.030217186024551465,2118
developer,2018-10,6,Implementation Challenges,54,0.025495750708215296,2118
developer,2018-10,3,Input Methods,63,0.029745042492917848,2118
developer,2018-10,17,Installation and Setup,36,0.0169971671388102,2118
developer,2018-10,12,Interaction Mechanics,43,0.020302171860245515,2118
developer,2018-10,0,Layout Challenges,53,0.02502360717658168,2118
developer,2018-10,35,Multiplayer,35,0.016525023607176583,2118
developer,2018-10,7,Object Tracking,59,0.02785646836638338,2118
developer,2018-10,2,Parallel Rendering ,50,0.023607176581680833,2118
developer,2018-10,28,Physics & Hardware,65,0.030689329556185082,2118
developer,2018-10,20,Player Interaction,46,0.021718602455146365,2118
developer,2018-10,11,Rendering Issues,44,0.02077431539187913,2118
developer,2018-10,8,Safety ,61,0.028800755429650614,2118
developer,2018-10,15,Server Management,78,0.036827195467422094,2118
developer,2018-10,18,Streaming and Mapping,42,0.019830028328611898,2118
developer,2018-10,13,Support Challenges,27,0.012747875354107648,2118
developer,2018-10,29,Technical Challenges,36,0.0169971671388102,2118
developer,2018-10,14,Testing Requirements,50,0.023607176581680833,2118
developer,2018-10,27,Tools Limitation,99,0.046742209631728045,2118
developer,2018-10,22,Troubleshooting,62,0.02927289896128423,2118
developer,2018-10,16,UE Issues,53,0.02502360717658168,2118
developer,2018-11,1,App Development ,58,0.03295454545454545,1760
developer,2018-11,34,Audio and Visual,37,0.021022727272727273,1760
developer,2018-11,19,Beta Testing,41,0.023295454545454546,1760
developer,2018-11,21,Bug Reporting ,71,0.040340909090909094,1760
developer,2018-11,31,Compatibility Issues,42,0.023863636363636365,1760
developer,2018-11,10,Control Issues,38,0.02159090909090909,1760
developer,2018-11,36,Controller,54,0.03068181818181818,1760
developer,2018-11,33,Cross-platform,56,0.031818181818181815,1760
developer,2018-11,9,Customization,152,0.08636363636363636,1760
developer,2018-11,5,Cybersickness,28,0.015909090909090907,1760
developer,2018-11,26,Educational Use,89,0.05056818181818182,1760
developer,2018-11,24,Environment & Interface.,45,0.02556818181818182,1760
developer,2018-11,32,Game Elements,52,0.029545454545454545,1760
developer,2018-11,4,Graphics Optimization,56,0.031818181818181815,1760
developer,2018-11,30,Hardware Optimization,21,0.011931818181818182,1760
developer,2018-11,23,Horror Game ,36,0.020454545454545454,1760
developer,2018-11,25,IOS Development,30,0.017045454545454544,1760
developer,2018-11,6,Implementation Challenges,39,0.02215909090909091,1760
developer,2018-11,3,Input Methods,63,0.03579545454545455,1760
developer,2018-11,17,Installation and Setup,22,0.0125,1760
developer,2018-11,12,Interaction Mechanics,33,0.01875,1760
developer,2018-11,0,Layout Challenges,45,0.02556818181818182,1760
developer,2018-11,35,Multiplayer,19,0.010795454545454546,1760
developer,2018-11,7,Object Tracking,45,0.02556818181818182,1760
developer,2018-11,2,Parallel Rendering ,35,0.019886363636363636,1760
developer,2018-11,28,Physics & Hardware,45,0.02556818181818182,1760
developer,2018-11,20,Player Interaction,60,0.03409090909090909,1760
developer,2018-11,11,Rendering Issues,52,0.029545454545454545,1760
developer,2018-11,8,Safety ,56,0.031818181818181815,1760
developer,2018-11,15,Server Management,51,0.028977272727272727,1760
developer,2018-11,18,Streaming and Mapping,41,0.023295454545454546,1760
developer,2018-11,13,Support Challenges,36,0.020454545454545454,1760
developer,2018-11,29,Technical Challenges,27,0.01534090909090909,1760
developer,2018-11,14,Testing Requirements,26,0.014772727272727272,1760
developer,2018-11,27,Tools Limitation,80,0.045454545454545456,1760
developer,2018-11,22,Troubleshooting,37,0.021022727272727273,1760
developer,2018-11,16,UE Issues,42,0.023863636363636365,1760
developer,2018-12,1,App Development ,52,0.03576341127922971,1454
developer,2018-12,34,Audio and Visual,37,0.02544704264099037,1454
developer,2018-12,19,Beta Testing,39,0.026822558459422285,1454
developer,2018-12,21,Bug Reporting ,54,0.037138927097661624,1454
developer,2018-12,31,Compatibility Issues,29,0.019944979367262722,1454
developer,2018-12,10,Control Issues,45,0.030949105914718018,1454
developer,2018-12,36,Controller,47,0.032324621733149934,1454
developer,2018-12,33,Cross-platform,59,0.0405777166437414,1454
developer,2018-12,9,Customization,105,0.07221458046767538,1454
developer,2018-12,5,Cybersickness,33,0.02269601100412655,1454
developer,2018-12,26,Educational Use,59,0.0405777166437414,1454
developer,2018-12,24,Environment & Interface.,24,0.016506189821182942,1454
developer,2018-12,32,Game Elements,36,0.024759284731774415,1454
developer,2018-12,4,Graphics Optimization,47,0.032324621733149934,1454
developer,2018-12,30,Hardware Optimization,20,0.013755158184319119,1454
developer,2018-12,23,Horror Game ,18,0.012379642365887207,1454
developer,2018-12,25,IOS Development,24,0.016506189821182942,1454
developer,2018-12,6,Implementation Challenges,28,0.01925722145804677,1454
developer,2018-12,3,Input Methods,37,0.02544704264099037,1454
developer,2018-12,17,Installation and Setup,30,0.02063273727647868,1454
developer,2018-12,12,Interaction Mechanics,31,0.021320495185694635,1454
developer,2018-12,0,Layout Challenges,37,0.02544704264099037,1454
developer,2018-12,35,Multiplayer,26,0.017881705639614855,1454
developer,2018-12,7,Object Tracking,35,0.024071526822558458,1454
developer,2018-12,2,Parallel Rendering ,44,0.030261348005502064,1454
developer,2018-12,28,Physics & Hardware,41,0.028198074277854195,1454
developer,2018-12,20,Player Interaction,47,0.032324621733149934,1454
developer,2018-12,11,Rendering Issues,34,0.023383768913342505,1454
developer,2018-12,8,Safety ,47,0.032324621733149934,1454
developer,2018-12,15,Server Management,32,0.02200825309491059,1454
developer,2018-12,18,Streaming and Mapping,35,0.024071526822558458,1454
developer,2018-12,13,Support Challenges,33,0.02269601100412655,1454
developer,2018-12,29,Technical Challenges,13,0.008940852819807428,1454
developer,2018-12,14,Testing Requirements,39,0.026822558459422285,1454
developer,2018-12,27,Tools Limitation,42,0.02888583218707015,1454
developer,2018-12,22,Troubleshooting,52,0.03576341127922971,1454
developer,2018-12,16,UE Issues,43,0.029573590096286108,1454
developer,2019-01,1,App Development ,45,0.029013539651837523,1551
developer,2019-01,34,Audio and Visual,33,0.02127659574468085,1551
developer,2019-01,19,Beta Testing,38,0.024500322372662798,1551
developer,2019-01,21,Bug Reporting ,51,0.03288201160541586,1551
developer,2019-01,31,Compatibility Issues,38,0.024500322372662798,1551
developer,2019-01,10,Control Issues,42,0.027079303675048357,1551
developer,2019-01,36,Controller,41,0.026434558349451968,1551
developer,2019-01,33,Cross-platform,57,0.0367504835589942,1551
developer,2019-01,9,Customization,127,0.08188265635074146,1551
developer,2019-01,5,Cybersickness,36,0.02321083172147002,1551
developer,2019-01,26,Educational Use,80,0.05157962604771115,1551
developer,2019-01,24,Environment & Interface.,24,0.015473887814313346,1551
developer,2019-01,32,Game Elements,48,0.030947775628626693,1551
developer,2019-01,4,Graphics Optimization,48,0.030947775628626693,1551
developer,2019-01,30,Hardware Optimization,21,0.013539651837524178,1551
developer,2019-01,23,Horror Game ,32,0.020631850419084462,1551
developer,2019-01,25,IOS Development,35,0.02256608639587363,1551
developer,2019-01,6,Implementation Challenges,25,0.016118633139909737,1551
developer,2019-01,3,Input Methods,48,0.030947775628626693,1551
developer,2019-01,17,Installation and Setup,30,0.019342359767891684,1551
developer,2019-01,12,Interaction Mechanics,38,0.024500322372662798,1551
developer,2019-01,0,Layout Challenges,33,0.02127659574468085,1551
developer,2019-01,35,Multiplayer,27,0.017408123791102514,1551
developer,2019-01,7,Object Tracking,45,0.029013539651837523,1551
developer,2019-01,2,Parallel Rendering ,25,0.016118633139909737,1551
developer,2019-01,28,Physics & Hardware,37,0.02385557704706641,1551
developer,2019-01,20,Player Interaction,56,0.036105738233397806,1551
developer,2019-01,11,Rendering Issues,28,0.018052869116698903,1551
developer,2019-01,8,Safety ,46,0.029658284977433915,1551
developer,2019-01,15,Server Management,51,0.03288201160541586,1551
developer,2019-01,18,Streaming and Mapping,42,0.027079303675048357,1551
developer,2019-01,13,Support Challenges,29,0.018697614442295292,1551
developer,2019-01,29,Technical Challenges,24,0.015473887814313346,1551
developer,2019-01,14,Testing Requirements,24,0.015473887814313346,1551
developer,2019-01,27,Tools Limitation,66,0.0425531914893617,1551
developer,2019-01,22,Troubleshooting,34,0.02192134107027724,1551
developer,2019-01,16,UE Issues,47,0.030303030303030304,1551
developer,2019-02,1,App Development ,36,0.026905829596412557,1338
developer,2019-02,34,Audio and Visual,39,0.02914798206278027,1338
developer,2019-02,19,Beta Testing,41,0.030642750373692077,1338
developer,2019-02,21,Bug Reporting ,54,0.04035874439461883,1338
developer,2019-02,31,Compatibility Issues,33,0.02466367713004484,1338
developer,2019-02,10,Control Issues,41,0.030642750373692077,1338
developer,2019-02,36,Controller,24,0.017937219730941704,1338
developer,2019-02,33,Cross-platform,62,0.04633781763826607,1338
developer,2019-02,9,Customization,86,0.06427503736920777,1338
developer,2019-02,5,Cybersickness,35,0.026158445440956652,1338
developer,2019-02,26,Educational Use,42,0.03139013452914798,1338
developer,2019-02,24,Environment & Interface.,28,0.02092675635276532,1338
developer,2019-02,32,Game Elements,27,0.020179372197309416,1338
developer,2019-02,4,Graphics Optimization,41,0.030642750373692077,1338
developer,2019-02,30,Hardware Optimization,20,0.014947683109118086,1338
developer,2019-02,23,Horror Game ,21,0.01569506726457399,1338
developer,2019-02,25,IOS Development,38,0.028400597907324365,1338
developer,2019-02,6,Implementation Challenges,25,0.01868460388639761,1338
developer,2019-02,3,Input Methods,50,0.03736920777279522,1338
developer,2019-02,17,Installation and Setup,25,0.01868460388639761,1338
developer,2019-02,12,Interaction Mechanics,23,0.0171898355754858,1338
developer,2019-02,0,Layout Challenges,43,0.032137518684603884,1338
developer,2019-02,35,Multiplayer,27,0.020179372197309416,1338
developer,2019-02,7,Object Tracking,33,0.02466367713004484,1338
developer,2019-02,2,Parallel Rendering ,13,0.009715994020926755,1338
developer,2019-02,28,Physics & Hardware,27,0.020179372197309416,1338
developer,2019-02,20,Player Interaction,41,0.030642750373692077,1338
developer,2019-02,11,Rendering Issues,27,0.020179372197309416,1338
developer,2019-02,8,Safety ,32,0.02391629297458894,1338
developer,2019-02,15,Server Management,50,0.03736920777279522,1338
developer,2019-02,18,Streaming and Mapping,35,0.026158445440956652,1338
developer,2019-02,13,Support Challenges,33,0.02466367713004484,1338
developer,2019-02,29,Technical Challenges,26,0.01943198804185351,1338
developer,2019-02,14,Testing Requirements,31,0.023168908819133034,1338
developer,2019-02,27,Tools Limitation,54,0.04035874439461883,1338
developer,2019-02,22,Troubleshooting,40,0.029895366218236172,1338
developer,2019-02,16,UE Issues,35,0.026158445440956652,1338
developer,2019-03,1,App Development ,48,0.035847647498132934,1339
developer,2019-03,34,Audio and Visual,23,0.01717699775952203,1339
developer,2019-03,19,Beta Testing,31,0.02315160567587752,1339
developer,2019-03,21,Bug Reporting ,49,0.03659447348767737,1339
developer,2019-03,31,Compatibility Issues,18,0.01344286781179985,1339
